"Provider","OUI","Product Class","Model Name","Serial Number","UF1","UF2","UF3","UF4","WAN MAC","TR-069 IP","Public IPv4","WAN IPv4","WAN IPv6","SW Version","Subscriber Key","Customer ID","Agreement ID","CR Method","Created","Last Contact","Status"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a3b5f4b","restored","GUI_PASS_2023-03","","","00:23:6a:3b:5f:4b","163.182.236.253","163.182.236.253","163.182.236.253","","2.6.2.6","10204658_9991001916@58502.com","10204658","9991001916","HTTP","2019-07-29 21:49:58 EDT","2025-11-17 19:51:42 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236aec6735","restored","GUI_PASS_2023-03","","","00:23:6a:ec:67:3b","136.175.70.171","136.175.70.171","136.175.70.171","","2.6.2.6","10224957_9991006287@58502.com","10224957","9991006287","HTTP","2019-07-29 21:49:59 EDT","2025-07-08 14:06:54 EDT","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236aea0d58","restored","GUI_PASS_2023-03","","","","163.182.233.118","163.182.233.118","163.182.233.118","","2.6.2.6","10214427_9991000874@58502.com","10214427","9991000874","HTTP","2019-07-29 21:49:59 EDT","2025-11-18 14:39:54 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a26c8e0","restored","GUI_PASS_2023-03","","","00:23:6a:26:c8:e4","192.168.97.167","104.247.102.126","192.168.97.167","","2.6.2.6","10221019_9991009934@58502.com","10221019","9991009934","HTTP","2019-07-29 21:50:00 EDT","2025-11-18 15:35:59 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236aef30eb","restored","GUI_PASS_2023-03","","","00:23:6a:ef:30:f1","163.182.240.255","163.182.240.255","163.182.240.255","","2.6.2.6","10214096_9991006209@58502.com","10214096","9991006209","HTTP","2019-07-29 21:50:01 EDT","2025-11-17 18:06:17 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a78650c","restored","GUI_PASS_2023-03","","","00:23:6a:78:65:11","163.182.251.9","163.182.251.9","163.182.251.9","","2.6.2.6","10220473_9991006864@58502.com","10220473","9991006864","HTTP","2019-07-29 21:50:01 EDT","2025-11-18 01:43:27 EST","ERROR"
"Hay","3c9066","963168MBV_17AZZ","SR505N","3c90660d2ca7","restored","GUI_PASS_2023-03","","","3c:90:66:0d:2c:ac","163.182.248.112","163.182.248.112","163.182.248.112","","2.6.2.6","10227473_9991005066@58502.com","10227473","9991005066","HTTP","2019-07-29 21:50:02 EDT","2025-11-18 14:40:11 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236aec574f","restored","GUI_PASS_2023-03","","","00:23:6a:ec:57:55","163.182.249.59","163.182.249.59","163.182.249.59","","2.6.2.6","10222038_9991004692@58502.com","10222038","9991004692","HTTP","2019-07-29 21:50:03 EDT","2025-11-18 15:36:02 EST","OK"
"Hay","3c9066","963168MBV_17AZZ","SR505N","3c90660c60a3","restored","GUI_PASS_2023-03","","","3c:90:66:0c:60:a9","163.182.249.91","163.182.249.91","163.182.249.91","","2.6.2.6","10226663_9991009238@58502.com","10226663","9991009238","HTTP","2019-07-29 21:50:03 EDT","2025-11-18 15:36:16 EST","OK"
"Hay","3c9066","963168MBV_17AZZ","SR505N","3c90660c783a","restored","GUI_PASS_2023-03","","","3c:90:66:0c:78:3f","163.182.249.147","163.182.249.147","163.182.249.147","","2.6.2.6","10219929_9991007210@58502.com","10219929","9991007210","HTTP","2019-07-29 21:50:03 EDT","2025-11-18 10:32:29 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a78d97e","restored","GUI_PASS_2023-03","","","00:23:6a:78:d9:84","163.182.236.239","163.182.236.239","163.182.236.239","","2.6.2.6","10220372_9991004551@58502.com","10220372","9991004551","HTTP","2019-07-29 21:50:30 EDT","2025-11-18 01:38:13 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a715518","restored","GUI_PASS_2023-03","","","00:23:6a:71:55:1c","163.182.232.254","163.182.232.254","163.182.232.254","","2.6.2.6","10224450_9991005294@58502.com","10224450","9991005294","HTTP","2019-07-29 21:50:30 EDT","2025-11-18 01:36:25 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236aef0d20","restored","GUI_PASS_2023-03","","","00:23:6a:ef:0d:24","104.247.101.53","104.247.101.53","104.247.101.53","","2.6.2.6","10229213_9991007783@58502.com","10229213","9991007783","HTTP","2019-07-29 21:50:31 EDT","2025-11-18 01:42:01 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a72bc71","restored","GUI_PASS_2023-03","","","00:23:6a:72:bc:71","104.247.100.21","104.247.100.21","104.247.100.21","","2.6.2.6","10220650_9991007208@58502.com","10220650","9991007208","HTTP","2019-07-29 21:50:32 EDT","2025-11-18 11:43:03 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a481f54","restored","GUI_PASS_2023-03","","","00:23:6a:48:1f:58","163.182.250.55","163.182.250.55","163.182.250.55","","2.6.2.6","10216785_9991004112@58502.com","10216785","9991004112","HTTP","2019-07-29 21:50:32 EDT","2025-11-18 01:39:52 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a78b6b0","restored","GUI_PASS_2023-03","","","00:23:6a:78:b6:b6","136.175.68.12","136.175.68.12","136.175.68.12","","2.6.2.6","SN-00236a78b6b0@nosub.net","","","HTTP","2019-07-29 21:50:33 EDT","2025-07-15 06:46:24 EDT","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a7cae36","restored","GUI_PASS_2023-03","","","00:23:6a:7c:ae:3b","163.182.239.193","163.182.239.193","163.182.239.193","","2.6.2.6","10202365_9991005022@58502.com","10202365","9991005022","HTTP","2019-07-29 21:57:15 EDT","2025-11-18 01:36:15 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a8176dd","restored","GUI_PASS_2023-03","","","00:23:6a:81:76:e1","163.182.251.36","163.182.251.36","163.182.251.36","","2.6.2.6","SN-00236a8176dd@nosub.net","","","HTTP","2019-07-29 21:57:15 EDT","2025-07-29 21:50:14 EDT","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236aec1d58","restored","GUI_PASS_2023-03","","","00:23:6a:ec:1d:5e","163.182.243.130","163.182.243.130","163.182.243.130","","2.6.2.6","10225013_9991006500@58502.com","10225013","9991006500","HTTP","2019-07-29 21:57:16 EDT","2025-11-18 14:41:57 EST","OK"
"Hay","3c9066","963168MBV_17AZZ","SR505N","3c906609e891","restored","GUI_PASS_2023-03","","","3c:90:66:09:e8:97","163.182.242.1","163.182.242.1","163.182.242.1","","2.6.2.6","10213060_9991002934@58502.com","10213060","9991002934","HTTP","2019-07-29 21:57:16 EDT","2025-11-18 01:33:55 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236aea1296","restored","GUI_PASS_2023-03","","","","104.247.100.208","104.247.100.208","104.247.100.208","","2.6.2.6","10204689_9991002639@58502.com","10204689","9991002639","HTTP","2019-07-29 21:57:16 EDT","2025-11-02 00:50:23 EDT","OFFLINE"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a7cbc38","restored","GUI_PASS_2023-03","","","00:23:6a:7c:bc:3c","163.182.250.84","163.182.250.84","163.182.250.84","","2.6.2.6","10218964_9991002291@58502.com","10218964","9991002291","HTTP","2019-07-29 21:57:16 EDT","2025-11-18 01:48:09 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a758a89","restored","GUI_PASS_2023-03","","","00:23:6a:75:8a:8e","23.155.129.79","23.155.129.79","23.155.129.79","","2.6.2.6","10208678_9991002198@58502.com","10208678","9991002198","HTTP","2019-07-29 21:57:17 EDT","2025-11-18 14:40:10 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236af68058","restored","GUI_PASS_2023-03","","","00:23:6a:f6:80:5d","136.175.69.243","136.175.69.243","136.175.69.243","","2.6.2.6","10225569_9991008359@58502.com","10225569","9991008359","HTTP","2019-07-29 21:57:17 EDT","2025-11-18 01:42:18 EST","OK"
"Hay","3c9066","963168MBV_17AZZ","SR505N","3c906609f2f7","restored","GUI_PASS_2023-03","","","3c:90:66:09:f2:fc","163.182.251.71","163.182.251.71","163.182.251.71","","2.6.2.6","10225381_9991007555@58502.com","10225381","9991007555","HTTP","2019-07-29 21:57:19 EDT","2025-11-18 15:35:52 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a743f60","restored","GUI_PASS_2023-03","","","00:23:6a:74:3f:68","163.182.251.6","163.182.251.6","163.182.251.6","","2.6.2.6","10202745_9991007788@58502.com","10202745","9991007788","HTTP","2019-07-29 21:57:19 EDT","2025-11-18 01:36:52 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236aea1c8e","restored","GUI_PASS_2023-03","","","00:23:6a:ea:1c:93","192.168.99.83","104.247.101.239","104.247.101.239","","2.6.2.6","SN-00236aea1c8e@nosub.net","","","HTTP","2019-07-29 21:57:20 EDT","2025-05-25 10:09:56 EDT","ERROR"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236af6e04b","restored","GUI_PASS_2023-03","","","00:23:6a:f6:e0:4f","104.247.102.110","104.247.102.110","104.247.102.110","","2.6.2.6","10225562_9991006953@58502.com","10225562","9991006953","HTTP","2019-07-29 21:57:20 EDT","2025-11-18 01:35:50 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236aef1253","restored","GUI_PASS_2023-03","","","00:23:6a:ef:12:59","163.182.249.68","163.182.249.68","163.182.249.68","","2.6.2.6","10222306_9991006262@58502.com","10222306","9991006262","HTTP","2019-07-29 21:57:21 EDT","2025-11-18 01:36:21 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236ae98f5c","restored","GUI_PASS_2023-03","","","00:23:6a:e9:8f:60","104.247.102.92","104.247.102.92","104.247.102.92","","2.6.2.6","10212158_9991000694@58502.com","10212158","9991000694","HTTP","2019-07-29 21:57:22 EDT","2025-11-18 11:40:47 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236aec5e5b","restored","GUI_PASS_2023-03","","","00:23:6a:ef:74:86","104.247.101.73","104.247.101.73","104.247.101.73","","2.6.2.6","10225009_9991006446@58502.com","10225009","9991006446","HTTP","2019-07-29 21:57:22 EDT","2025-11-18 01:35:34 EST","OK"
"Hay","3c9066","963168MBV_17AZZ","SR505N","3c90660c5e7d","restored","GUI_PASS_2023-03","","","3c:90:66:0c:5e:82","163.182.242.175","163.182.242.175","163.182.242.175","","2.6.2.6","10228909_9991002811@58502.com","10228909","9991002811","HTTP","2019-07-29 21:57:23 EDT","2025-11-18 01:35:52 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a421708","restored","GUI_PASS_2023-03","","","00:23:6a:42:17:0d","163.182.251.188","163.182.251.188","163.182.251.188","","2.6.2.6","10223204_9991004354@58502.com","10223204","9991004354","HTTP","2019-07-29 21:57:23 EDT","2025-11-18 12:37:22 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236aec5090","restored","GUI_PASS_2023-03","","","00:23:6a:6e:43:fc","163.182.248.17","163.182.248.17","163.182.248.17","","2.6.2.6","10209137_9991004216@58502.com","10209137","9991004216","HTTP","2019-07-29 21:57:24 EDT","2025-11-18 06:30:05 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236af4d5ea","restored","GUI_PASS_2023-03","","","00:23:6a:f4:d5:f0","104.247.101.64","104.247.101.64","104.247.101.64","","2.6.2.6","SN-00236af4d5ea@nosub.net","","","HTTP","2019-07-29 21:57:25 EDT","2025-08-10 18:25:49 EDT","OK"
"Hay","3c9066","963168MBV_17AZZ","SR505N","3c90660c7bb5","restored","GUI_PASS_2023-03","","","3c:90:66:0c:7b:ba","163.182.240.202","163.182.240.202","163.182.240.202","","2.6.2.6","10203099_9991002535@58502.com","10203099","9991002535","HTTP","2019-07-29 21:57:25 EDT","2025-11-18 01:35:49 EST","OK"
"Hay","3c9066","963168MBV_17AZZ","SR505N","3c906608c9d6","restored","GUI_PASS_2023-03","","","3c:90:66:08:c9:db","192.168.96.102","163.182.232.35","192.168.96.102","","2.6.2.6","10204266_9991001107@58502.com","10204266","9991001107","HTTP","2019-07-29 21:57:25 EDT","2025-11-18 01:35:56 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a3bdffc","restored","GUI_PASS_2023-03","","","00:23:6a:ef:74:86","163.182.239.139","163.182.239.139","163.182.239.139","","2.6.2.6","10205217_9991003176@58502.com","10205217","9991003176","HTTP","2019-07-29 21:57:25 EDT","2025-11-18 01:35:58 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a275ec0","restored","GUI_PASS_2023-03","","","00:23:6a:27:5e:c4","163.182.243.40","163.182.243.40","163.182.243.40","","2.6.2.6","10228790_9991007260@58502.com","10228790","9991007260","HTTP","2019-07-29 21:57:27 EDT","2025-11-18 01:35:55 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a7d0846","restored","GUI_PASS_2023-03","","","00:23:6a:7d:08:4c","163.182.236.10","163.182.236.10","163.182.236.10","","2.6.2.6","10211086_9991001238@58502.com","10211086","9991001238","HTTP","2019-07-29 21:57:27 EDT","2025-11-18 15:19:26 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a3c2cdb","restored","GUI_PASS_2023-03","","","00:23:6a:3c:2c:e1","104.247.100.150","104.247.100.150","104.247.100.150","","2.6.2.6","10222077_9991004209@58502.com","10222077","9991004209","HTTP","2019-07-29 21:57:29 EDT","2025-11-18 01:35:53 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a7cb419","restored","GUI_PASS_2023-03","","","00:23:6a:7c:b4:1e","163.182.251.3","163.182.251.3","163.182.251.3","","2.6.2.6","10203236_9991000512@58502.com","10203236","9991000512","HTTP","2019-07-29 21:57:29 EDT","2025-11-18 14:08:49 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a25b945","restored","GUI_PASS_2023-03","","","00:23:6a:25:b9:49","163.182.250.131","163.182.250.131","163.182.250.131","","2.6.2.6","10221032_9991009653@58502.com","10221032","9991009653","HTTP","2019-07-29 21:57:33 EDT","2025-11-18 14:40:08 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a26cb8a","restored","GUI_PASS_2023-03","","","00:23:6a:26:cb:8e","163.182.248.119","163.182.248.119","163.182.248.119","","2.6.2.6","10218935_9991002301@58502.com","10218935","9991002301","HTTP","2019-07-29 21:57:34 EDT","2025-11-18 01:42:50 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a6e4eab","restored","GUI_PASS_2023-03","","","00:23:6a:6e:4e:ab","163.182.236.15","163.182.236.15","163.182.236.15","","2.6.2.6","SN-00236a6e4eab@nosub.net","","","HTTP","2019-07-29 21:57:35 EDT","2025-08-08 22:41:03 EDT","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a3c1f10","restored","GUI_PASS_2023-03","","","00:23:6a:3c:1f:14","163.182.236.249","163.182.236.249","163.182.236.249","","2.6.2.6","10202888_9991004987@58502.com","10202888","9991004987","HTTP","2019-07-29 21:57:35 EDT","2025-07-09 13:18:27 EDT","OFFLINE"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a4757d3","restored","GUI_PASS_2023-03","","","00:23:6a:ef:74:86","163.182.243.132","163.182.243.132","163.182.243.132","","2.6.2.6","10201790_9991008138@58502.com","10201790","9991008138","HTTP","2019-07-29 21:57:36 EDT","2025-11-18 01:35:58 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a3bbf80","restored","GUI_PASS_2023-03","","","00:23:6a:3b:bf:85","192.168.110.58","136.175.70.148","192.168.110.58","","2.6.2.6","10222861_9991007516@58502.com","10222861","9991007516","HTTP","2019-07-29 21:57:37 EDT","2025-11-18 14:40:06 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a3fd8d7","restored","GUI_PASS_2023-03","","","00:23:6a:3f:d8:e0","104.247.102.134","104.247.102.134","104.247.102.134","","2.6.2.6","10222272_9991004837@58502.com","10222272","9991004837","HTTP","2019-07-29 21:57:39 EDT","2025-10-27 10:52:27 EDT","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a3a4de2","restored","GUI_PASS_2023-03","","","00:23:6a:ef:74:86","163.182.237.126","163.182.237.126","163.182.237.126","","2.6.2.6","SN-00236a3a4de2@nosub.net","","","HTTP","2019-07-29 21:57:40 EDT","2025-07-03 11:40:54 EDT","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a40af15","restored","GUI_PASS_2023-03","","","00:23:6a:40:af:15","136.175.70.8","136.175.70.8","136.175.70.8","","2.6.2.6","10201562_9991006694@58502.com","10201562","9991006694","HTTP","2019-07-29 21:57:41 EDT","2025-11-18 01:36:09 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a26407e","restored","GUI_PASS_2023-03","","","00:23:6a:26:40:83","23.155.129.82","23.155.129.82","23.155.129.82","","2.6.2.6","10220200_9991003459@58502.com","10220200","9991003459","HTTP","2019-07-29 21:57:42 EDT","2025-11-18 14:40:16 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a74496e","restored","GUI_PASS_2023-03","","","00:23:6a:74:49:73","136.175.69.216","136.175.69.216","136.175.69.216","","2.6.2.6","10213186_9991004960@58502.com","10213186","9991004960","HTTP","2019-07-29 21:57:44 EDT","2025-11-18 01:36:14 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236ae99b17","restored","GUI_PASS_2023-03","","","00:23:6a:e9:9b:1c","163.182.243.229","163.182.243.229","163.182.243.229","","2.6.2.6","10200402_9991005425@58502.com","10200402","9991005425","HTTP","2019-07-29 21:57:44 EDT","2025-11-18 15:12:04 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236ae9a1b5","restored","GUI_PASS_2023-03","","","00:23:6a:ef:74:86","163.182.235.74","163.182.235.74","163.182.235.74","","2.6.2.6","10224744_9991006030@58502.com","10224744","9991006030","HTTP","2019-07-29 21:57:47 EDT","2025-11-12 00:24:46 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a3a19a2","restored","GUI_PASS_2023-03","","","00:23:6a:3a:19:a7","104.247.103.23","104.247.103.23","104.247.103.23","","2.6.2.6","10225848_9991009804@58502.com","10225848","9991009804","HTTP","2019-07-29 21:57:48 EDT","2025-11-18 13:13:33 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236aef1227","restored","GUI_PASS_2023-03","","","00:23:6a:ef:12:2b","163.182.233.42","163.182.233.42","163.182.233.42","","2.6.2.6","10224848_9991006029@58502.com","10224848","9991006029","HTTP","2019-07-29 21:57:49 EDT","2025-10-23 13:17:23 EDT","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a3a2757","restored","GUI_PASS_2023-03","","","00:23:6a:3a:27:5c","163.182.236.17","163.182.236.17","163.182.236.17","","2.6.2.6","10210406_9991001799@58502.com","10210406","9991001799","HTTP","2019-07-29 21:57:50 EDT","2025-11-18 01:35:58 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a787b4e","restored","GUI_PASS_2023-03","","","00:23:6a:6e:43:fc","163.182.248.32","163.182.248.32","163.182.248.32","","2.6.2.6","10202369_9991005010@58502.com","10202369","9991005010","HTTP","2019-07-29 21:57:50 EDT","2025-11-17 21:54:35 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a6e95f4","restored","GUI_PASS_2023-03","","","00:23:6a:6e:95:f4","163.182.233.110","163.182.233.110","163.182.233.110","","2.6.2.6","10233402_9991005178@58502.com","10233402","9991005178","HTTP","2019-07-29 21:57:51 EDT","2025-11-18 01:35:40 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a3a31e9","restored","GUI_PASS_2023-03","","","","136.175.70.107","136.175.70.107","136.175.70.107","","2.6.2.6","10228264_9991001453@58502.com","10228264","9991001453","HTTP","2019-07-29 21:57:51 EDT","2025-11-18 01:40:12 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236af6b2f6","","GUI_PASS_2023-03","","","00:23:6a:f6:b2:f6","136.175.69.202","136.175.69.202","136.175.69.202","","2.6.2.6","SN-00236af6b2f6@nosub.net","","","HTTP","2019-07-29 21:57:52 EDT","2025-09-09 10:06:43 EDT","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a6e3202","restored","GUI_PASS_2023-03","","","00:23:6a:6e:32:07","163.182.234.138","163.182.234.138","163.182.234.138","","2.6.2.6","10219744_9991006255@58502.com","10219744","9991006255","HTTP","2019-07-30 11:18:59 EDT","2025-11-18 01:36:24 EST","OK"
"Hay","CCBE59","804Mesh","804Mesh","261712041049","restored","","","","CC:BE:59:A3:82:BA","192.168.1.55","163.182.236.173","","","3.0.3.102","10222768_9991006668@58502.com","10222768","9991006668","GW Port Mapping","2019-08-01 13:58:57 EDT","2025-11-18 10:28:11 EST","OK"
"Hay","00236a","963168MBV_17AZZ","SR505N","00236a6e4521","restored","GUI_PASS_2023-03","","","00:23:6a:6e:45:25","45.59.97.217","45.59.97.217","45.59.97.217","","2.6.2.6","10226440_9991009207@58502.com","10226440","9991009207","HTTP","2019-08-14 15:31:17 EDT","2025-11-18 07:48:07 EST","OK"
"Hay","CCBE59","804Mesh","804Mesh","261712040150","restored","","","","CC:BE:59:A3:78:31","192.168.1.2","45.59.97.116","","","3.0.3.102","10201193_9991002486@58502.com","10201193","9991002486","GW Port Mapping","2019-08-16 15:46:05 EDT","2025-08-30 01:45:58 EDT","ERROR"
"Hay","44657F","ENT","844E-1","CXNK00673EAB","restored","GUI_PASS_2023-03","","","44:65:7f:88:da:c5","206.130.215.142","206.130.215.142","206.130.215.142","","12.2.12.9.1","10221340_9991003968@58502.com","10221340","9991003968","HTTP","2019-08-19 11:29:31 EDT","2025-11-18 09:23:32 EST","OK"
"Hay","CCBE59","804Mesh","804Mesh","261712040153","restored","","","","CC:BE:59:A3:78:3A","192.168.1.5","163.182.249.63","","","3.0.3.102","10213711_9991001132@58502.com","10213711","9991001132","GW Port Mapping","2019-08-20 14:38:09 EDT","2025-11-18 09:45:47 EST","OK"
"Hay","EC4F82","ENT","844E-1","CXNK00206BA9","restored","GUI_PASS_2023-03","Employee 844E","","ec:4f:82:10:f7:1a","163.182.243.64","163.182.243.64","163.182.243.64","","12.2.12.9.1","10221932_9991006100@58502.com","10221932","9991006100","HTTP","2019-08-20 15:58:46 EDT","2025-11-18 08:04:02 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK003D9BE2","restored","GUI_PASS_2023-03","","","cc:be:59:2d:43:10","206.130.212.67","206.130.212.67","206.130.212.67","","12.2.12.9.1","10230371_9991006407@58502.com","10230371","9991006407","HTTP","2019-08-20 15:58:46 EDT","2025-10-14 07:00:06 EDT","OFFLINE"
